Rk,Player,Pos,Age,Team,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS,mins,o_reb,d_reb,stl,tov,fls,team,o_reb_pct,d_reb_pct,stl_pct,tov_pct,usg_pct
198,Evan Fournier,SG,30,NYK,27,459,.337,.404,.307,.443,.857,.471,.127,.687,71,74,85,81,110,81,47,177,-34.0,-38.7,203095,Evan Fournier,1610612752,NYK,27,15,12,17.0,14.4,16.1,1.3,0.0,0.2,2.6,3.4,1.6,0.093,0.108,203095,Evan Fournier,1610612752,NYK,G-F,30.0,25,25,0.647,2.28,3.96,0.576,0.524,0.051,203095,Evan Fournier,1610612752,NYK,G-F,30.0,25,19,0.353,0.8,2.16,0.37,0.361,0.01,17.0,0.1,1.7,0.6,0.8,1.7,NYK,1.0,10.8,1.7,11.2,18.4
199,De'Aaron Fox,PG,25,SAC,73,2435,.512,.584,.324,.557,.780,.599,.331,.276,108,107,90,102,100,103,124,71,31.5,53.6,1628368,De'Aaron Fox,1610612758,SAC,73,44,29,33.4,52.2,66.9,6.1,0.6,0.4,11.6,16.3,7.2,0.117,0.138,1628368,De'Aaron Fox,1610612758,SAC,G,25.0,71,71,0.574,4.55,7.76,0.586,0.537,0.049,1628368,De'Aaron Fox,1610612758,SAC,G,25.0,71,71,0.426,2.11,5.76,0.367,0.365,0.001,33.4,0.5,3.6,1.1,2.5,2.4,SAC,1.9,12.4,1.6,10.6,30.1
200,Markelle Fultz,PG,24,ORL,60,1778,.514,.544,.310,.534,.783,.564,.211,.128,108,99,86,98,100,97,79,33,-15.5,-25.5,1628365,Markelle Fultz,1610612753,ORL,60,29,31,29.6,50.3,51.5,5.7,0.6,0.5,10.4,15.1,6.8,0.113,0.135,1628365,Markelle Fultz,1610612753,ORL,G,25.0,58,58,0.593,3.79,6.19,0.613,0.541,0.072,1628365,Markelle Fultz,1610612753,ORL,G,25.0,58,56,0.407,1.34,4.24,0.317,0.356,-0.039,29.6,1.2,2.8,1.5,2.3,2.2,ORL,4.4,10.5,2.4,15.8,21.3
201,Wenyen Gabriel,C,25,LAL,68,1024,.596,.647,.278,.615,.619,.626,.323,.138,125,118,77,113,79,108,121,36,36.5,26.8,1629117,Wenyen Gabriel,1610612747,LAL,68,37,31,15.1,14.8,8.5,0.5,0.0,0.1,1.3,1.4,0.6,0.036,0.044,1629117,Wenyen Gabriel,1610612747,LAL,F,26.0,66,66,0.767,3.5,6.85,0.511,0.556,-0.044,1629117,Wenyen Gabriel,1610612747,LAL,F,26.0,66,47,0.233,0.65,2.08,0.314,0.351,-0.037,15.1,1.7,2.5,0.4,0.7,2.1,LAL,12.6,17.2,1.2,13.4,14.1
202,Daniel Gafford,C,24,WAS,78,1604,.732,.732,nan,.732,.679,.739,.473,.000,154,134,nan,134,87,127,178,nan,147.2,150.2,1629655,Daniel Gafford,1610612764,WAS,78,32,46,20.6,21.9,14.9,1.1,0.0,0.1,1.4,2.7,1.2,0.049,0.053,1629655,Daniel Gafford,1610612764,WAS,F-C,24.0,71,71,0.777,5.03,9.59,0.524,0.565,-0.041,1629655,Daniel Gafford,1610612764,WAS,F-C,24.0,71,66,0.223,1.01,2.76,0.367,0.358,0.01,20.6,2.1,3.5,0.4,1.1,2.4,WAS,11.7,18.0,1.0,15.1,15.2
203,Darius Garland,PG,23,CLE,69,2447,.462,.492,.410,.537,.863,.587,.284,.365,97,90,114,99,110,101,107,94,-18.2,13.3,1629636,Darius Garland,1610612739,CLE,69,40,29,35.5,52.3,68.3,7.8,0.8,0.9,12.9,18.9,9.4,0.149,0.18,1629636,Darius Garland,1610612739,CLE,G,23.0,63,63,0.632,3.71,6.92,0.537,0.532,0.005,1629636,Darius Garland,1610612739,CLE,G,23.0,63,62,0.368,1.52,4.03,0.378,0.367,0.011,35.5,0.4,2.3,1.2,2.9,2.1,CLE,1.3,7.6,1.7,13.5,26.9
204,Usman Garuba,C,20,HOU,75,970,.486,.525,.407,.554,.617,.569,.266,.333,102,96,113,102,79,98,100,86,3.0,-4.8,1630586,Usman Garuba,1610612745,HOU,75,21,54,12.9,15.5,8.9,0.9,0.1,0.1,1.5,2.2,1.0,0.055,0.065,1630586,Usman Garuba,1610612745,HOU,F,21.0,70,69,0.657,2.64,4.63,0.571,0.553,0.018,1630586,Usman Garuba,1610612745,HOU,F,21.0,70,60,0.343,0.87,2.41,0.361,0.352,0.009,12.9,1.6,2.5,0.6,0.6,1.8,HOU,13.4,21.4,2.2,19.2,10.5
205,Luka Garza,C,24,MIN,28,243,.543,.636,.359,.603,.788,.652,.448,.336,114,116,100,111,101,112,168,87,13.5,19.5,1630568,Luka Garza,1610612750,MIN,27,14,13,8.8,10.1,8.9,0.7,0.0,0.0,0.8,1.7,0.7,0.066,0.074,1630568,Luka Garza,1610612750,MIN,C,24.0,22,22,0.813,2.64,4.95,0.532,0.559,-0.027,1630568,Luka Garza,1610612750,MIN,C,24.0,22,15,0.187,0.68,1.14,0.6,0.342,0.258,8.7,1.2,1.1,0.1,0.5,1.5,MIN,15.5,13.5,0.6,9.2,26.9
206,Rudy Gay,PF,36,UTA,56,816,.380,.484,.254,.437,.857,.475,.171,.453,80,88,70,80,110,82,64,117,-62.0,-65.7,200752,Rudy Gay,1610612762,UTA,56,29,27,14.6,17.0,12.1,1.0,0.2,0.1,2.1,2.9,1.3,0.06,0.076,200752,Rudy Gay,1610612762,UTA,F-G,36.0,49,45,0.618,1.94,3.57,0.543,0.548,-0.005,200752,Rudy Gay,1610612762,UTA,F-G,36.0,49,41,0.382,0.73,2.2,0.333,0.359,-0.026,14.6,0.6,2.3,0.3,0.7,1.2,UTA,4.4,17.0,1.1,10.7,17.7
207,Paul George,SF,32,LAC,56,1939,.457,.521,.371,.536,.871,.588,.293,.424,96,95,103,98,111,101,110,110,-18.9,14.5,202331,Paul George,1610612746,LAC,56,32,24,34.6,44.9,54.5,5.1,0.6,0.8,8.8,13.8,6.6,0.115,0.148,202331,Paul George,1610612746,LAC,F,33.0,56,56,0.625,4.93,8.82,0.559,0.554,0.005,202331,Paul George,1610612746,LAC,F,33.0,56,55,0.375,1.95,5.3,0.367,0.359,0.008,34.6,0.8,5.3,1.5,3.1,2.8,LAC,2.6,17.0,2.1,13.4,29.5
208,Taj Gibson,C,37,WAS,49,480,.520,.564,.333,.552,.714,.585,.336,.192,109,103,92,101,91,101,126,50,1.7,1.2,201959,Taj Gibson,1610612764,WAS,49,21,28,9.8,11.4,9.2,0.7,0.0,0.0,1.1,1.7,0.7,0.061,0.064,201959,Taj Gibson,1610612764,WAS,F,38.0,41,39,0.738,2.05,3.37,0.609,0.564,0.045,201959,Taj Gibson,1610612764,WAS,F,38.0,41,24,0.262,0.39,1.2,0.327,0.343,-0.016,9.8,0.7,1.2,0.3,0.5,1.7,WAS,7.7,13.6,1.5,15.3,15.3
209,Josh Giddey,PF,20,OKC,76,2367,.482,.524,.325,.516,.731,.533,.130,.209,101,96,90,95,94,92,49,54,-65.2,-113.9,1630581,Josh Giddey,1610612760,OKC,76,34,42,31.1,56.9,53.2,6.2,0.6,0.6,11.6,15.9,7.3,0.108,0.128,1630581,Josh Giddey,1610612760,OKC,G,20.0,70,70,0.661,4.8,8.59,0.559,0.557,0.002,1630581,Josh Giddey,1610612760,OKC,G,20.0,70,69,0.339,1.56,4.4,0.354,0.358,-0.004,31.1,1.9,5.9,0.8,2.8,1.9,OKC,6.6,20.9,1.1,15.1,24.6
210,Shai Gilgeous-Alexander,PG,24,OKC,68,2416,.510,.533,.345,.531,.905,.626,.535,.122,107,97,96,97,116,108,201,31,-40.0,151.6,1628983,Shai Gilgeous-Alexander,1610612760,OKC,68,33,35,35.5,42.5,61.9,5.5,0.4,0.9,11.5,14.5,6.8,0.128,0.159,1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,24.0,64,64,0.621,5.16,9.45,0.545,0.546,-0.001,1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,24.0,64,63,0.379,1.92,5.77,0.333,0.364,-0.031,35.5,0.9,4.0,1.6,2.8,2.8,OKC,2.6,12.2,2.2,10.1,32.8
211,Anthony Gill,PF,30,WAS,59,624,.538,.650,.138,.553,.731,.604,.508,.220,113,119,38,101,94,104,190,57,2.1,7.3,1630264,Anthony Gill,1610612764,WAS,59,21,38,10.6,7.8,7.0,0.6,0.1,0.1,1.0,1.5,0.7,0.073,0.086,1630264,Anthony Gill,1610612764,WAS,F,30.0,45,39,0.609,1.93,3.53,0.547,0.556,-0.008,1630264,Anthony Gill,1610612764,WAS,F,30.0,45,40,0.391,0.87,2.27,0.382,0.372,0.011,10.6,0.6,1.1,0.1,0.3,1.2,WAS,6.9,10.6,0.5,8.5,12.3
212,Jacob Gilyard,PG,24,MEM,1,41,.333,nan,.333,.500,nan,.500,.000,1.000,70,nan,92,92,nan,86,nan,258,-0.3,-0.5,1631367,Jacob Gilyard,1610612763,MEM,1,0,1,40.8,71.0,63.0,7.0,1.0,1.0,14.0,18.0,9.0,0.099,0.127,1631367,Jacob Gilyard,1610612763,MEM,G,24.0,1,1,0.818,6.0,9.0,0.667,0.532,0.135,1631367,Jacob Gilyard,1610612763,MEM,G,24.0,1,1,0.182,2.0,2.0,1.0,0.5,0.5,41.0,0.0,4.0,3.0,2.0,3.0,MEM,0.0,10.3,3.5,40.0,5.1
213,Rudy Gobert,C,30,MIN,70,2148,.659,.663,.000,.659,.644,.675,.623,.005,139,121,nan,121,82,116,234,1,124.6,130.4,203497,Rudy Gobert,1610612750,MIN,69,33,36,30.7,31.7,21.7,1.2,0.1,0.2,1.8,3.1,1.5,0.037,0.047,203497,Rudy Gobert,1610612750,MIN,C,31.0,67,67,0.787,6.94,14.07,0.493,0.557,-0.064,203497,Rudy Gobert,1610612750,MIN,C,31.0,67,62,0.213,1.4,3.81,0.369,0.358,0.011,30.7,3.3,8.3,0.8,1.7,3.0,MIN,12.2,29.8,1.2,14.9,16.3
214,Jordan Goodwin,PG,24,WAS,62,1106,.448,.511,.322,.501,.768,.531,.195,.334,94,93,89,92,98,91,73,86,-30.9,-38.7,1630692,Jordan Goodwin,1610612764,WAS,62,22,40,17.8,29.7,29.1,2.7,0.3,0.3,5.2,7.0,3.3,0.091,0.111,1630692,Jordan Goodwin,1610612764,WAS,G,24.0,53,51,0.607,2.96,5.55,0.534,0.538,-0.004,1630692,Jordan Goodwin,1610612764,WAS,G,24.0,53,48,0.393,1.38,3.58,0.384,0.357,0.027,17.8,0.9,2.4,0.9,0.9,1.5,WAS,6.0,14.3,2.6,12.9,17.3
215,Aaron Gordon,PF,27,DEN,68,2055,.564,.628,.347,.603,.608,.617,.413,.227,119,115,96,111,78,106,155,59,88.1,63.7,203932,Aaron Gordon,1610612743,DEN,68,45,23,30.2,26.5,28.2,3.0,0.3,0.4,4.7,7.6,3.6,0.113,0.137,203932,Aaron Gordon,1610612743,DEN,F,27.0,63,63,0.688,4.1,8.02,0.511,0.551,-0.04,203932,Aaron Gordon,1610612743,DEN,F,27.0,63,60,0.312,1.19,3.63,0.328,0.364,-0.037,30.2,2.4,4.1,0.8,1.4,1.9,DEN,9.4,15.4,1.3,9.8,21.1
216,Eric Gordon,SG,34,TOT,69,1965,.446,.535,.371,.547,.821,.587,.265,.545,94,98,103,100,105,101,99,141,1.9,8.4,201569,Eric Gordon,1610612746,LAC,69,25,44,28.5,26.1,32.0,2.7,0.4,0.4,4.8,6.8,3.4,0.102,0.131,201569,Eric Gordon,1610612746,LAC,G,34.0,65,64,0.624,2.83,4.8,0.59,0.541,0.049,201569,Eric Gordon,1610612746,LAC,G,34.0,65,60,0.376,0.95,2.89,0.33,0.364,-0.034,28.5,0.2,1.7,0.6,1.5,1.1,LAC,0.9,6.7,1.1,12.5,17.8
219,Devonte' Graham,PG,27,TOT,73,1338,.374,.452,.352,.512,.748,.552,.304,.784,79,82,98,94,96,95,114,202,-29.0,-29.1,1628984,Devonte' Graham,1610612759,SAS,73,31,42,18.3,26.4,27.5,2.7,0.1,0.2,5.1,6.4,3.1,0.102,0.116,1628984,Devonte' Graham,1610612759,SAS,G,28.0,67,63,0.582,2.64,4.19,0.63,0.54,0.09,1628984,Devonte' Graham,1610612759,SAS,G,28.0,67,62,0.418,1.0,3.01,0.332,0.363,-0.031,18.3,0.3,1.4,0.6,0.7,1.1,SAS,1.6,8.7,1.6,9.8,17.1
222,Jerami Grant,PF,28,POR,63,2246,.475,.523,.401,.554,.813,.606,.375,.393,100,96,111,102,104,104,141,101,16.4,53.7,203924,Jerami Grant,1610612757,POR,63,28,35,35.6,33.3,37.0,2.4,0.2,0.5,4.4,6.2,3.1,0.072,0.093,203924,Jerami Grant,1610612757,POR,F,29.0,63,63,0.62,3.7,7.3,0.507,0.548,-0.042,203924,Jerami Grant,1610612757,POR,F,29.0,63,62,0.38,1.75,4.48,0.39,0.362,0.028,35.7,0.8,3.7,0.8,1.8,2.4,POR,2.7,11.9,1.1,9.8,22.8
223,RaiQuan Gray,PF,23,BRK,1,35,.500,.571,.400,.583,1.000,.621,.167,.417,105,104,111,107,128,107,63,108,.9,1.0,1630564,RaiQuan Gray,1610612751,BKN,1,0,1,35.1,37.0,38.0,7.0,1.0,0.0,12.0,19.0,8.0,0.189,0.216,1630564,RaiQuan Gray,1610612751,BKN,F,23.0,1,1,0.714,6.0,15.0,0.4,0.591,-0.191,1630564,RaiQuan Gray,1610612751,BKN,F,23.0,1,1,0.286,4.0,6.0,0.667,0.333,0.333,35.0,3.0,6.0,0.0,4.0,5.0,BRK,9.9,18.8,0.0,23.7,21.4
225,Danny Green,SG,35,TOT,11,138,.449,.500,.432,.612,1.000,.617,.020,.755,94,91,120,112,128,106,8,195,6.6,3.5,201980,Danny Green,1610612739,CLE,11,6,5,12.6,13.1,12.0,0.5,0.2,0.3,1.7,1.8,1.0,0.042,0.076,201980,Danny Green,1610612739,CLE,G,36.0,10,10,0.607,2.2,3.4,0.647,0.53,0.117,201980,Danny Green,1610612739,CLE,G,36.0,10,10,0.393,0.5,2.2,0.227,0.339,-0.112,12.5,0.3,1.0,0.5,0.9,1.5,CLE,2.5,9.1,2.2,16.8,18.9
228,Draymond Green,PF,32,GSW,73,2297,.527,.612,.305,.570,.713,.592,.228,.276,111,112,85,104,91,102,86,71,23.1,10.7,203110,Draymond Green,1610612744,GSW,72,40,32,31.5,61.5,47.9,6.9,0.8,0.7,13.3,18.4,8.3,0.112,0.135,203110,Draymond Green,1610612744,GSW,F,33.0,72,72,0.675,5.06,10.4,0.486,0.56,-0.074,203110,Draymond Green,1610612744,GSW,F,33.0,72,72,0.325,1.63,5.01,0.324,0.36,-0.036,31.5,0.9,6.3,1.0,2.8,3.1,GSW,3.2,21.6,1.5,28.1,13.2
231,Jalen Green,SG,20,HOU,76,2602,.416,.471,.338,.485,.786,.538,.341,.408,88,86,94,89,101,93,128,105,-163.0,-133.7,1630224,Jalen Green,1610612745,HOU,76,20,56,34.2,40.1,53.7,3.7,0.5,0.6,6.7,9.3,4.8,0.092,0.12,1630224,Jalen Green,1610612745,HOU,G,21.0,73,73,0.576,3.68,6.63,0.556,0.543,0.012,1630224,Jalen Green,1610612745,HOU,G,21.0,73,71,0.424,1.84,4.88,0.376,0.365,0.011,34.2,0.6,3.2,0.8,2.6,1.7,HOU,1.8,10.3,1.1,11.3,28.1
229,JaMychal Green,PF,32,GSW,57,797,.540,.667,.378,.623,.776,.650,.266,.440,114,122,105,114,99,112,100,114,39.2,38.8,203210,JaMychal Green,1610612744,GSW,57,30,27,14.0,16.2,13.2,0.9,0.1,0.1,1.9,2.4,1.1,0.055,0.065,203210,JaMychal Green,1610612744,GSW,F-C,33.0,55,53,0.678,2.24,3.91,0.572,0.557,0.015,203210,JaMychal Green,1610612744,GSW,F-C,33.0,55,45,0.322,0.84,1.85,0.451,0.354,0.097,14.0,1.3,2.3,0.4,0.9,1.8,GSW,10.1,18.0,1.5,15.6,17.5
230,Javonte Green,SF,29,CHI,32,480,.565,.658,.371,.625,.667,.646,.417,.324,119,120,103,115,85,111,156,84,17.2,16.4,1629750,Javonte Green,1610612741,CHI,32,13,19,15.0,16.9,11.7,0.7,0.0,0.1,1.2,1.8,0.8,0.043,0.05,1629750,Javonte Green,1610612741,CHI,G,29.0,29,29,0.636,1.97,4.28,0.46,0.549,-0.089,1629750,Javonte Green,1610612741,CHI,G,29.0,29,25,0.364,0.86,2.45,0.352,0.356,-0.004,15.0,0.8,1.9,0.8,0.6,1.6,CHI,6.5,14.2,2.4,13.5,13.6
232,Jeff Green,PF,36,DEN,56,1091,.488,.580,.288,.534,.744,.576,.357,.317,103,106,80,98,95,99,134,82,-7.7,-4.2,201145,Jeff Green,1610612743,DEN,56,33,23,19.5,17.7,18.5,1.2,0.1,0.2,2.3,3.1,1.6,0.07,0.089,201145,Jeff Green,1610612743,DEN,F,36.0,53,52,0.626,2.75,5.28,0.521,0.542,-0.021,201145,Jeff Green,1610612743,DEN,F,36.0,53,50,0.374,1.15,3.15,0.365,0.355,0.011,19.5,0.7,1.9,0.3,0.8,1.8,DEN,4.1,10.9,0.8,10.8,17.0
233,Josh Green,SG,22,DAL,60,1539,.537,.643,.402,.626,.723,.645,.246,.442,113,117,112,115,93,111,92,114,61.4,53.8,1630182,Josh Green,1610612742,DAL,60,27,33,25.7,25.2,23.9,1.7,0.2,0.4,3.2,4.7,2.3,0.068,0.089,1630182,Josh Green,1610612742,DAL,G,22.0,57,55,0.658,3.14,5.51,0.57,0.536,0.034,1630182,Josh Green,1610612742,DAL,G,22.0,57,55,0.342,1.14,2.86,0.399,0.366,0.033,25.7,0.9,2.1,0.7,1.2,2.6,DAL,4.1,9.7,1.4,14.5,14.6
234,AJ Griffin,SF,19,ATL,72,1401,.465,.536,.390,.560,.894,.577,.088,.486,98,98,108,103,114,99,33,125,15.8,-4.7,1631100,AJ Griffin,1610612737,ATL,72,34,38,19.5,12.4,14.5,1.0,0.1,0.1,1.7,2.6,1.2,0.082,0.096,1631100,AJ Griffin,1610612737,ATL,F,19.0,65,65,0.65,2.97,5.37,0.553,0.541,0.012,1631100,AJ Griffin,1610612737,ATL,F,19.0,65,61,0.35,1.02,2.89,0.351,0.361,-0.009,19.5,0.5,1.6,0.6,0.6,1.2,ATL,2.9,9.2,1.4,7.1,17.9
235,Blake Griffin,C,33,BOS,41,569,.485,.625,.348,.573,.656,.590,.246,.508,102,114,97,105,84,101,92,131,7.2,2.5,201933,Blake Griffin,1610612738,BOS,41,27,14,13.9,16.3,12.0,1.5,0.0,0.1,2.2,4.0,1.6,0.091,0.1,201933,Blake Griffin,1610612738,BOS,F,34.0,36,35,0.686,3.31,5.69,0.58,0.547,0.034,201933,Blake Griffin,1610612738,BOS,F,34.0,36,32,0.314,0.97,2.61,0.372,0.347,0.026,13.9,1.1,2.6,0.3,0.5,1.8,BOS,9.2,20.4,1.2,13.2,12.7
236,Quentin Grimes,SG,22,NYK,71,2121,.468,.641,.386,.599,.796,.619,.163,.676,99,117,107,110,102,107,61,174,64.5,49.0,1629656,Quentin Grimes,1610612752,NYK,71,41,30,29.9,21.4,22.0,2.1,0.1,0.1,3.3,5.2,2.3,0.099,0.109,1629656,Quentin Grimes,1610612752,NYK,G,23.0,66,66,0.621,3.92,7.21,0.544,0.534,0.01,1629656,Quentin Grimes,1610612752,NYK,G,23.0,66,62,0.379,1.68,4.39,0.383,0.369,0.014,29.9,0.7,2.5,0.7,1.0,2.5,NYK,2.5,9.4,1.1,9.7,14.4
237,Rui Hachimura,PF,24,TOT,63,1466,.486,.550,.319,.530,.739,.556,.204,.274,102,100,88,97,95,96,76,71,-17.9,-32.8,1629060,Rui Hachimura,1610612747,LAL,63,38,25,23.3,18.6,17.7,0.9,0.0,0.1,1.7,2.3,1.1,0.049,0.059,1629060,Rui Hachimura,1610612747,LAL,F,25.0,61,60,0.627,2.59,5.51,0.47,0.549,-0.079,1629060,Rui Hachimura,1610612747,LAL,F,25.0,61,58,0.373,1.05,3.28,0.32,0.36,-0.04,23.3,0.8,3.7,0.3,0.8,1.1,LAL,4.1,16.5,0.6,7.7,20.2
240,Tyrese Haliburton,PG,22,IND,56,1883,.490,.572,.400,.586,.871,.624,.239,.478,103,104,111,107,111,107,90,123,67.9,79.5,1630169,Tyrese Haliburton,1610612754,IND,56,28,28,33.6,72.8,77.5,10.4,1.2,1.0,19.8,27.4,12.6,0.143,0.173,1630169,Tyrese Haliburton,1610612754,IND,G,23.0,53,52,0.62,3.66,6.62,0.553,0.54,0.013,1630169,Tyrese Haliburton,1610612754,IND,G,23.0,53,53,0.38,1.55,4.06,0.381,0.358,0.023,33.6,0.6,3.1,1.6,2.5,1.2,IND,1.9,10.1,2.3,13.2,23.8
241,Jordan Hall,SF,21,SAS,9,83,.321,.462,.200,.375,.778,.438,.321,.536,68,84,55,69,99,75,121,138,-9.5,-9.2,1631160,Jordan Hall,1610612759,SAS,9,1,8,9.2,13.2,13.8,1.2,0.0,0.3,2.2,3.1,1.6,0.092,0.118,1631160,Jordan Hall,1610612759,SAS,G,21.0,8,6,0.548,1.5,2.13,0.706,0.504,0.202,1631160,Jordan Hall,1610612759,SAS,G,21.0,8,7,0.452,0.75,1.75,0.429,0.353,0.076,9.2,0.3,1.0,0.1,0.8,0.7,SAS,3.8,12.3,0.6,18.0,19.4
242,R.J. Hampton,SG,21,TOT,47,750,.430,.504,.353,.517,.750,.558,.321,.489,91,92,98,95,96,96,120,126,-13.5,-12.4,1630181,R.J. Hampton,1610612765,DET,47,9,38,15.9,16.3,17.5,1.1,0.1,0.1,2.7,3.2,1.4,0.071,0.084,1630181,R.J. Hampton,1610612765,DET,G,22.0,41,39,0.711,2.95,4.98,0.593,0.544,0.049,1630181,R.J. Hampton,1610612765,DET,G,22.0,41,35,0.289,0.61,2.02,0.301,0.365,-0.063,16.0,0.4,1.5,0.6,0.9,1.1,DET,2.6,10.5,1.7,13.4,17.8
245,Tim Hardaway Jr.,SF,30,DAL,71,2152,.401,.431,.385,.527,.770,.554,.195,.649,84,79,107,97,98,95,73,168,-31.7,-50.0,203501,Tim Hardaway Jr.,1610612742,DAL,71,37,34,30.3,30.3,31.4,1.8,0.2,0.3,3.1,5.0,2.3,0.06,0.075,203501,Tim Hardaway Jr.,1610612742,DAL,G-F,31.0,68,68,0.627,4.18,7.37,0.567,0.544,0.023,203501,Tim Hardaway Jr.,1610612742,DAL,G-F,31.0,68,67,0.373,1.41,4.38,0.322,0.358,-0.036,30.3,0.3,3.2,0.7,0.8,1.7,DAL,1.1,12.6,1.1,6.1,20.6
246,James Harden,PG,33,PHI,58,2135,.441,.495,.385,.536,.867,.607,.429,.496,93,90,107,98,111,105,161,128,-15.2,52.5,201935,James Harden,1610612755,PHI,58,39,19,36.8,69.6,78.7,10.7,1.5,1.2,17.1,27.6,13.4,0.153,0.193,201935,James Harden,1610612755,PHI,G,33.0,57,56,0.6,4.39,7.88,0.557,0.549,0.007,201935,James Harden,1610612755,PHI,G,33.0,57,57,0.4,1.79,5.25,0.341,0.362,-0.02,36.8,0.7,5.4,1.2,3.4,1.9,PHI,2.3,17.1,1.6,16.3,25.0
247,Jaden Hardy,SG,20,DAL,48,708,.438,.469,.404,.533,.823,.571,.237,.468,92,86,112,98,105,98,89,121,-8.1,-7.5,1630702,Jaden Hardy,1610612742,DAL,48,20,28,14.8,15.9,20.5,1.4,0.3,0.3,3.1,4.0,2.0,0.085,0.123,1630702,Jaden Hardy,1610612742,DAL,G,20.0,41,36,0.58,2.29,3.73,0.614,0.54,0.075,1630702,Jaden Hardy,1610612742,DAL,G,20.0,41,37,0.42,0.83,2.71,0.306,0.368,-0.061,14.8,0.2,1.6,0.4,1.0,1.3,DAL,1.8,13.0,1.2,11.1,26.4
248,Ron Harper Jr.,PF,22,TOR,9,48,.500,.714,.333,.594,1.000,.608,.062,.562,105,130,92,109,128,105,23,145,1.6,.9,1631199,Ron Harper Jr.,1610612761,TOR,9,6,3,5.3,4.8,5.0,0.4,0.0,0.0,0.8,1.0,0.4,0.093,0.093,1631199,Ron Harper Jr.,1610612761,TOR,F,23.0,6,5,0.769,0.67,1.67,0.4,0.476,-0.076,1631199,Ron Harper Jr.,1610612761,TOR,F,23.0,6,3,0.231,0.33,0.5,0.667,0.375,0.292,5.3,0.3,0.4,0.0,0.0,0.3,TOR,6.6,10.2,0.0,0.0,14.6
249,Montrezl Harrell,C,29,PHI,57,681,.598,.616,.000,.598,.693,.631,.483,.029,126,112,nan,110,89,109,181,7,22.1,25.4,1626149,Montrezl Harrell,1610612755,PHI,57,35,22,11.9,11.8,10.8,0.6,0.0,0.1,1.0,1.5,0.7,0.049,0.058,1626149,Montrezl Harrell,1610612755,PHI,F-C,29.0,53,49,0.72,2.68,5.0,0.536,0.554,-0.018,1626149,Montrezl Harrell,1610612755,PHI,F-C,29.0,53,46,0.28,0.68,1.94,0.35,0.345,0.005,11.9,1.2,1.6,0.3,0.6,1.3,PHI,11.8,15.7,1.2,12.1,18.9
250,Gary Harris,SG,28,ORL,48,1184,.450,.494,.431,.603,.900,.620,.098,.710,95,90,120,111,115,107,37,183,35.2,24.8,203914,Gary Harris,1610612753,ORL,48,22,26,24.7,13.8,17.3,1.2,0.1,0.2,2.3,3.2,1.5,0.089,0.109,203914,Gary Harris,1610612753,ORL,G,28.0,46,44,0.608,2.85,5.15,0.553,0.553,0.0,203914,Gary Harris,1610612753,ORL,G,28.0,46,43,0.392,1.2,3.33,0.359,0.366,-0.006,24.7,0.4,1.6,0.9,0.6,1.9,ORL,2.0,7.4,1.8,8.0,12.6
251,Joe Harris,SF,31,BRK,74,1527,.457,.551,.426,.618,.643,.621,.064,.757,96,101,118,113,82,107,24,195,64.2,36.2,203925,Joe Harris,1610612751,BKN,74,40,34,20.6,14.9,16.0,1.4,0.1,0.3,2.4,3.4,1.8,0.092,0.118,203925,Joe Harris,1610612751,BKN,G-F,31.0,69,66,0.665,2.55,5.09,0.501,0.549,-0.047,203925,Joe Harris,1610612751,BKN,G-F,31.0,69,64,0.335,0.91,2.57,0.356,0.359,-0.003,20.6,0.3,1.9,0.5,0.6,1.9,BRK,1.7,10.1,1.1,8.3,14.3
252,Kevon Harris,SG,25,ORL,34,457,.439,.484,.372,.514,.756,.564,.383,.402,92,88,103,94,97,97,144,104,-6.7,-4.4,1630284,Kevon Harris,1610612753,ORL,34,12,22,13.4,8.6,8.6,0.5,0.1,0.1,1.4,1.3,0.7,0.055,0.079,1630284,Kevon Harris,1610612753,ORL,G,26.0,30,28,0.624,1.87,3.43,0.544,0.544,0.0,1630284,Kevon Harris,1610612753,ORL,G,26.0,30,25,0.376,0.63,2.07,0.306,0.366,-0.059,13.4,0.8,1.2,0.5,0.6,1.6,ORL,6.9,10.4,1.8,14.4,13.7
